county_state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,cfips,pct_bb_2017,pct_bb_2018,pct_bb_2019,pct_bb_2020,pct_bb_2021,pct_college_2017,pct_college_2018,pct_college_2019,pct_college_2020,pct_college_2021,pct_foreign_born_2017,pct_foreign_born_2018,pct_foreign_born_2019,pct_foreign_born_2020,pct_foreign_born_2021,pct_it_workers_2017,pct_it_workers_2018,pct_it_workers_2019,pct_it_workers_2020,pct_it_workers_2021,median_hh_inc_2017,median_hh_inc_2018,median_hh_inc_2019,median_hh_inc_2020,median_hh_inc_2021,state
Alfalfa County Oklahoma,0.78623033,0.76498085,0.78623033,0.82872927,0.84997874,0.85360646,0.87494665,0.93896711,0.87494665,0.89628679,0.9603073,0.93896711,0.93896711,0.9603073,1.045668,1.045668,1.0243278,1.016088,0.97375107,1.0372566,1.016088,1.0584251,1.0372566,1.0584251,1.1219306,1.1430991,1.1642675,1.1430991,1.1642675,1.1843239,1.1843239,1.205857,1.2919897,1.3135228,1.3350559,1.4427218,1.4427218,1.4211886,1.3996555,40003.0,74.1,75.2,76.4,80.6,81.9,15.0,14.5,15.3,15.8,15.4,2.8,3.6,3.4,3.1,3.1,1.0,1.3,1.2,0.7,0.9,57432.0,59569.0,61852.0,64122.0,66552.0,Oklahoma
Alger County Michigan,2.2991443,2.5418317,2.5162857,2.5035126,2.4779665,2.526937,2.4371471,2.6295536,2.6808619,2.9245768,2.9374037,3.0143664,3.0271935,3.0785017,3.104156,3.0656748,3.0656748,3.0650353,3.5801675,3.5286541,3.5930457,3.5544109,3.5672890999999995,3.5415325,3.5544109,3.5544109,3.5415325,3.5028975,3.4771409,3.4978622999999995,3.4978622999999995,3.4978622999999995,3.5367277,3.5108175000000004,3.5108175000000004,3.5108175000000004,3.4978622999999995,3.6533229,3.6792331,26003.0,68.4,71.2,74.4,74.2,79.5,12.2,11.6,11.6,13.4,12.9,1.0,0.9,1.0,1.9,1.6,3.1,2.3,1.3,1.4,1.8,42647.0,46007.0,45570.0,45184.0,48822.0,Michigan
Allamakee County Iowa,2.0992012,2.2199516,2.1549323,2.2571056,2.2292402,2.195236,2.2232602,2.2419431,2.2232602,2.1858945,2.176553,2.195236,2.2045772,2.2139187,2.2326016,2.2419431,2.2793088,2.278934,2.8533759,2.8345418,2.8722103,2.8816273,2.9098785,2.8910444,2.8816273,2.9098785,2.9098785,2.7780395,2.7121198,2.703469,2.7696381,2.7885432,2.5900369,2.5616789,2.5238681,2.5144153,2.5238681,2.5333207,2.4671519,19005.0,66.6,70.6,71.7,73.4,78.1,12.4,13.7,13.0,13.3,12.0,4.8,5.3,5.3,4.3,5.3,0.3,0.2,0.1,0.0,1.0,47895.0,51057.0,52216.0,55523.0,59461.0,Iowa
Allegan County Michigan,3.2896499999999995,3.1976237,3.1382141,3.098608,3.0962782,3.0531452,3.007112,3.0531452,3.054296,3.0796142,3.0911226,3.0899718,3.1198933,3.1417589,3.1337032,3.1785853,3.1682279,3.1165342,3.1632025,3.1074283,3.0983222,3.0994604,3.1062899,3.1085665,3.1131196,3.1131196,3.1222255,3.1586497,3.1597879,3.1262317,3.121727,3.1510074,3.1678998,3.1690259,3.1757829,3.2287128,3.2163248,3.2151988,3.2309649,26005.0,72.1,75.6,79.4,84.5,86.9,14.9,14.8,15.1,15.6,15.7,2.9,3.1,3.2,3.4,3.3,1.1,1.1,0.9,0.8,0.8,58487.0,59883.0,62965.0,65071.0,70269.0,Michigan
Allegany County Maryland,2.0121095,1.9820031,1.990366,2.0037465,2.0087643,2.0213249,2.006165,2.0078495,2.0263784,2.024694,2.0196404,2.0432227,2.0482759,2.0550137,2.0668049,2.0398538,2.0415382,2.0442064,1.9950505000000005,2.022171,2.0153909,1.9831853,1.9814903,2.0001357,2.0001357,2.0018306,1.9865754,2.0035257,2.0018306,2.0239534,2.0256572,2.0512121,2.0341754,2.0103242,2.0529158,2.1057293,2.0818782,2.0835817,2.0921001,24001.0,70.4,72.7,75.4,79.7,81.1,9.7,9.8,10.8,11.4,12.0,2.3,2.1,1.9,2.0,2.0,1.9,1.8,1.6,1.5,1.2,42771.0,44065.0,45893.0,49449.0,51090.0,Maryland
Allegany County New York,1.9757081,1.8271985,1.8006788,1.8006788,1.9359287,1.9418254,1.8990892,1.8403269,1.9899036,1.9765486000000003,1.9658644000000003,1.9765486000000003,1.9685355,1.9925746,1.9578514,1.7094474000000002,1.7414995,1.7531613,1.7343678,1.7370527,1.7236287999999995,1.7397374,1.7397374,1.7263135,1.7316830999999997,1.7343678,1.7209439000000002,1.7289983,1.7236287999999995,1.7579811,1.7660699,1.8199956,1.8172994,1.803818,1.8146031,1.8577437,1.8658326,1.9089732,1.9170622,36003.0,69.4,72.6,75.1,78.5,80.4,9.9,10.0,10.6,11.8,11.9,2.4,2.5,2.5,2.1,1.7,1.3,0.9,0.8,0.8,1.1,45359.0,47033.0,48412.0,51227.0,54375.0,New York
Alleghany County North Carolina,2.8819406,2.9820852,2.9487038,3.3159008,3.3047736,3.2890365,3.2225914,2.923588,3.3997786,3.4772978,3.4883720999999994,3.5437430999999995,3.5548172,3.5769656,3.5326688,3.5105205,3.4883720999999994,3.509351,3.9053905000000007,3.9053905000000007,3.806380700000001,3.7953796,3.806380700000001,3.7733774,3.8283827000000006,3.8613861,3.8173816,3.8613861,3.8613861,3.8675237,3.8893125,3.9437847,3.9546793,3.9437847,3.9219959,3.9764681,3.9655735,3.9655735,3.9655735,37005.0,68.6,70.6,76.4,77.7,79.1,11.8,10.4,10.4,12.6,12.7,5.7,4.9,5.8,4.7,4.9,1.0,0.7,0.4,0.1,0.1,38944.0,37558.0,37830.0,37158.0,38930.0,North Carolina
Alleghany County Virginia,2.6140647,2.6301019,2.6541576,2.6782134,2.6461391,2.672714,2.6565158,2.5269296,2.6484165,2.672714,2.6646149,2.6808131,2.7213087,2.7618046,2.8103993,2.7132096,2.6970115,2.7251282,2.6519158,2.6437809,2.6356463,2.6356463,2.7495322,2.7739363,2.7739363,2.7983406,2.8064752,2.8471489,2.8390141,2.8418891,2.8418891,2.8583162,2.8583162,2.8747432,3.0061603,3.1457906,3.0472279,3.0636551,3.0390143,51005.0,64.9,67.2,69.7,71.7,76.5,10.5,10.4,9.1,8.5,9.2,1.3,1.0,1.3,1.2,1.1,1.0,1.1,0.7,1.0,1.2,46020.0,47794.0,47673.0,48513.0,49705.0,Virginia
Allegheny County Pennsylvania,7.264179199999999,7.281343,7.3071389,7.365455199999999,7.380912799999999,7.408771,7.3574748,7.3292117,7.4538312,7.517397899999999,7.6299477,7.7527566,7.9015155,7.962567800000001,7.9610591,8.030158,8.1329517,8.3084698,8.3567524,8.5593557,8.8479404,9.0924759,9.2646389,9.4372053,9.7320385,10.153576,10.78951,11.712012,11.777632,12.018071,12.023727,12.490051,12.268757,12.047361,12.762958,13.457242,13.720452,13.980632,14.392012,42003.0,79.0,81.5,83.9,86.0,87.6,23.4,23.8,24.2,24.7,25.0,5.7,5.7,5.9,6.1,6.1,2.2,2.2,2.1,2.0,2.0,56333.0,58383.0,61043.0,62320.0,66659.0,Pennsylvania
Allen County Indiana,5.1743617,5.1732578,5.1739941,5.2398744,5.2082224,5.1715326,5.114574,5.0901113,5.218998,5.2704797,5.2624469,5.3088169,5.3690615,5.3887777,5.3858566,5.3121028,5.3000541,5.2141399,5.2188454,5.2416496,5.2651772,5.2630053,5.2485266,5.2416496,5.1786671,5.3133187,5.3187485,5.3715959,5.3896942,5.3340406,5.3308153,5.3763285,5.3684444,5.32759,5.3989062,5.4397607,5.466639,5.4852743,5.5186033,18003.0,78.4,80.7,84.2,86.7,88.5,18.0,18.4,18.8,19.5,20.0,6.4,6.5,6.7,6.8,7.2,2.4,2.3,2.3,2.1,1.6,51091.0,53402.0,54857.0,57104.0,61456.0,Indiana
Allen County Kansas,1.2568976,1.2977723,1.2875537,1.2773349,1.307991,1.2916453,1.271143,1.3531523,1.3429011,1.3121476,1.3121476,1.3223988,1.3326499,1.3223988,1.2916453,1.271143,1.2813941,1.2858759,1.1830058,1.1521448,1.1007098,1.1109968,1.1418579,1.1315708,1.0801358,1.0698488,1.0389878,1.0698488,1.0595617,1.0617462,1.0823627,1.1029791,1.1339037,1.1235955,1.1545202,1.1751366,1.1648284,1.195753,1.195753,20001.0,70.0,73.3,74.9,77.2,77.3,12.6,12.8,12.8,12.7,12.3,1.0,1.2,1.3,3.0,2.8,0.7,0.9,1.1,1.2,1.2,43031.0,42679.0,45333.0,47983.0,51840.0,Kansas
Allen County Kentucky,1.2660644,1.2088052,1.1960809,1.2787887,1.3169614,1.3052018,1.2671862,1.2798581,1.2798581,1.2798581,1.286194,1.2925299,1.3052018,1.3115377,1.2735221,1.2608503,1.2608503,1.2216514,1.2717705,1.2592407,1.2529758,1.2529758,1.2467109,1.2592407,1.2717705,1.2780353,1.3030949,1.3406842,1.346949,1.3349892,1.3163614,1.3970816,1.3908724,1.3846631,1.3970816,1.3474076,1.3411984,1.3225707,1.3163614,21003.0,61.7,65.6,69.3,73.3,75.9,9.1,9.3,10.4,11.2,10.9,1.0,1.0,1.9,1.4,1.9,0.3,0.6,0.7,0.6,0.7,40598.0,40893.0,44036.0,44180.0,47495.0,Kentucky
Allen County Ohio,2.7085238,2.6396525,2.6371479,2.6421568,2.6534266,2.6846902,2.6557686,2.6859479,2.7287016,2.7815154,2.7966049,2.8079221,2.8557057,2.8619931,2.8582206,2.8305564,2.8343289,2.8418555,2.6979961,2.6929483,2.7068295,2.6601384,2.6550906,2.6752815,2.681591,2.6651859,2.7017817,2.7257583,2.7371159,2.7491019,2.7478366,2.7832599,2.8072972,2.7921157,2.7895856,2.8389251,2.793381,2.8035018,2.816153,39003.0,74.1,77.9,81.0,82.7,85.3,10.5,10.5,11.5,11.5,11.9,1.3,1.4,1.5,1.6,1.8,1.6,1.3,1.0,1.1,0.9,47905.0,50552.0,53131.0,51892.0,55114.0,Ohio
Allen Parish Louisiana,0.97897208,0.84910846,0.8291294000000001,0.84910846,0.8640927100000001,0.88050312,0.86540878,0.8553458999999999,0.86540878,0.8553458999999999,0.90062892,0.90062892,0.89559746,0.90062892,0.88050312,0.88050312,0.88050312,0.88522279,0.80977768,0.804748,0.82989639,0.83492607,0.81983703,0.82989639,0.83492607,0.84498543,0.83492607,0.80977768,0.79971832,0.80904526,0.82412058,0.80904526,0.79899496,0.80402011,0.81909549,0.81909549,0.8341708799999998,0.84422112,0.87939698,22003.0,64.9,69.0,70.8,76.4,74.6,8.0,8.6,7.9,8.2,8.6,3.6,3.9,4.4,5.6,6.7,0.2,0.2,0.2,0.5,0.4,42176.0,41009.0,46446.0,48328.0,47660.0,Louisiana
Allendale County South Carolina,0.67122924,0.6843906,0.64490658,0.64490658,0.6843906,0.69667739,0.65648448,0.76366562,0.73687029,0.76366562,0.8440514199999999,0.85744911,0.85744911,0.85744911,0.85744911,0.81725615,0.75026798,0.79126877,0.72305596,0.70941335,0.6957708,0.6957708,0.6957708,0.72305596,0.70941335,0.72305596,0.70941335,0.70941335,0.6957708,0.71639276,0.71639276,0.71639276,0.74448657,0.74448657,0.71639276,0.70234585,0.71639276,0.73043966,0.75853348,45005.0,40.6,49.8,55.5,63.5,64.4,6.8,7.5,7.1,6.2,5.8,1.2,0.9,1.7,1.6,1.5,0.7,0.8,1.0,1.2,1.5,23331.0,24560.0,27185.0,26074.0,31800.0,South Carolina
Alpena County Michigan,2.1610918,2.1912265,2.2084463,2.1998365,2.1955314,2.2251987,2.1431041,2.1560664,2.2208779,2.1949534,2.2122364,2.2424819,2.2727273,2.3288972,2.3202558,2.3072934,2.3116143,2.2437003,2.299793,2.2868485,2.3041077,2.2868485,2.2782187,2.2868485,2.2954781,2.3299966,2.3343112,2.3386261,2.3472557,2.3761091,2.3587968,2.3501406,2.311188,2.2808917,2.2505951,2.2679074,2.2332828,2.302532,2.2938757,26007.0,70.4,74.1,76.8,77.7,80.8,11.1,11.1,11.4,11.6,10.7,1.3,1.4,1.3,1.3,1.5,1.0,1.5,1.6,1.7,1.4,40954.0,41991.0,43363.0,42603.0,44864.0,Michigan
Alpine County California,5.185185,5.7142859,5.7142859,5.6084657,5.6084657,5.8434401,5.6229329,5.6229329,5.4024258,5.6229329,5.6229329,6.3947077,6.6152148,6.1742005,6.1742005,5.9536934,5.9536934,6.4439139,5.7279234,5.7279234,5.4892602,5.7279234,5.2505965,5.3699284,5.3699284,5.2505965,5.2505965,5.2505965,5.2505965,4.7409039,4.7409039,4.7409039,4.6306505,4.7409039,4.6306505,4.6306505,4.5203967,4.4101434,4.4101434,6003.0,87.5,84.9,82.6,86.6,84.6,14.9,19.0,21.2,19.8,20.6,1.9,2.4,5.1,6.3,4.8,0.0,0.0,0.0,0.0,0.0,63438.0,64688.0,63750.0,85750.0,96000.0,California
Amador County California,7.5819478,7.813143300000001,7.7212987,7.939826,7.847981,7.9388885,7.560845900000001,7.4265003,7.4358735,7.6452026,7.7795482,8.1232233,8.9636641,9.2698469,9.1729937,9.1542473,9.3073387,9.3855505,11.902277,12.56522,13.191333,13.869621,14.228715,13.670125,14.191885,14.32079,14.28396,14.271684,14.268615,14.052812,14.207070999999996,14.509543000000004,14.542815,14.455098,14.439975,14.373431,14.252442,14.058860999999998,13.865279,6005.0,79.1,81.4,84.6,83.6,85.9,14.8,13.2,13.1,12.3,13.6,6.0,5.7,6.0,5.9,6.3,2.0,2.4,2.3,2.3,2.2,60636.0,61198.0,62772.0,65187.0,69955.0,California
Amelia County Virginia,2.6638939,2.3569024,2.5054467,2.3370965,2.3271935,2.3022726,2.2725017,2.3022726,2.3320432,2.2824254,2.312196,2.2923489,2.2923489,2.2625782,2.2923489,2.3022726,2.2427309,2.2108676,2.3975632,2.4073892,2.4565196,2.4663458,2.50565,2.4761717,2.4565196,2.50565,2.3975632,2.3975632,2.4466934,2.4576521,2.4576521,2.4674435,2.4576521,2.4674435,2.4968178,2.5555665,2.5555665,2.5849407,2.6241066,51007.0,69.3,75.1,71.9,76.7,77.2,10.2,9.7,10.9,11.3,12.2,1.0,1.0,1.2,1.4,1.3,0.8,1.7,2.0,1.8,2.5,58535.0,58526.0,57946.0,63918.0,57420.0,Virginia
Amherst County Virginia,1.9884466,1.9766574,1.9098518,1.9570087,1.9648682,1.9992175,2.0148671,1.9913929,2.0109546,2.038341,2.0344288,2.0344288,2.0500782,2.0461659,2.0226917,2.0226917,2.0187793,2.0831702,2.0283499,2.0244341,1.9891926,1.9578667,1.9461195,1.9500352000000003,1.953951,1.9382881,1.9382881,1.9461195,1.9422038,1.935938,1.9476711,1.951582,1.9711369,1.9750479,2.0024247,2.0024247,1.959404,1.951582,1.939849,51009.0,60.7,65.1,69.2,75.2,77.5,12.8,12.9,12.9,13.7,13.5,1.7,1.7,1.8,1.8,2.0,1.1,1.4,1.7,1.3,1.2,49677.0,49170.0,52888.0,57368.0,60876.0,Virginia
Amite County Mississippi,0.53368241,0.51354343,0.51354343,0.48333502,0.49340448,0.4860267300000001,0.46577561,0.4860267300000001,0.50627786,0.50627786,0.50627786,0.57715672,0.57715672,0.5670312,0.5872823,0.5872823,0.6075334,0.599289,0.56881666,0.56881666,0.56881666,0.54850179,0.53834432,0.53834432,0.53834432,0.53834432,0.53834432,0.53834432,0.54850179,0.53012538,0.53012538,0.57090425,0.59129369,0.61168313,0.61168313,0.63207257,0.64226729,0.66265672,0.67285144,28005.0,51.0,55.3,60.5,65.1,64.8,8.6,8.1,7.6,6.9,5.8,0.4,0.6,0.4,0.5,0.4,1.5,1.7,1.0,2.7,0.4,30129.0,31854.0,33981.0,30805.0,31367.0,Mississippi
Anchorage Municipality Alaska,7.367492200000001,6.5973153,6.6053376,6.6463428,6.6035547,6.6397505,6.5047216,6.5424042,6.665320900000001,6.684162099999999,6.675638700000001,6.7281251,6.7272277,6.667115199999999,6.7169099,6.6832647,6.628984,6.6174912,6.483048,6.5457582,6.5349302,6.5651574,6.5588412,6.5435023,6.552074,6.5453067,6.5674133,6.605310000000001,6.5917754,6.6135583,6.654700799999999,6.730656099999999,6.7211618,6.7085023,6.719805199999999,6.831026100000001,6.818367,6.831930200000001,6.8323822,2020.0,87.4,88.7,90.0,92.0,92.7,22.0,21.9,22.2,22.7,22.8,10.5,10.7,10.9,10.8,11.0,2.8,3.0,2.8,2.4,2.1,82271.0,83280.0,84928.0,84813.0,88871.0,Alaska
Anderson County Kansas,1.3439945,1.326982,1.326982,1.326982,1.3439945,1.3838437,1.3838437,1.3492476,1.5049299,1.5568241,1.5914202,1.6087182,1.6433144,1.6952084,1.7298044999999995,1.7471026,1.7816987,1.74198,1.690238,1.7592273,1.7764745999999998,1.7764745999999998,1.7247326000000005,1.7247326000000005,1.6212487,1.638496,1.638496,1.690238,1.7074853,1.6584031999999995,1.6584031999999995,1.6755,1.7267909,1.6925969999999997,1.6071123,1.6925969999999997,1.7267909,1.7438878999999998,1.7609848,20003.0,65.1,67.2,70.0,71.0,71.2,10.7,11.1,10.4,10.5,10.6,0.8,1.1,0.7,0.9,0.7,0.8,0.8,0.4,0.6,1.0,40986.0,46274.0,50213.0,52995.0,56315.0,Kansas
Anderson County Kentucky,2.8028986,2.934659,2.9047134,2.9466372,2.9406481,2.8859859,2.868171,2.8859859,2.9572446,2.9216151,3.04038,3.0166271,2.9750593,3.0225654,3.0463183,3.1175773,3.2007127,3.1592522,3.229588,3.2354493,3.2706172,3.2413106,3.2823398,3.3409531,3.3643982,3.3761210000000004,3.4171503,3.4757633,3.469902,3.4432702,3.5013353999999994,3.5187552,3.5361748,3.4955289,3.4606898,3.5245616,3.5013353999999994,3.5129485,3.5594008000000006,21005.0,70.2,75.1,77.6,80.6,85.6,13.1,12.5,12.2,14.3,16.2,1.7,1.4,1.1,1.1,1.4,1.5,1.7,1.2,0.9,1.4,51681.0,54160.0,55334.0,54413.0,59887.0,Kentucky
Anderson County South Carolina,3.0640163,2.9741547,2.9198353,2.9292238,2.8909991,2.7925584,2.7434614,2.7394807,2.7759717,2.7474422,2.7500963,2.7786255,2.7713273,2.756731,2.7494328,2.7527502,2.7427981,2.7160769,2.7829301,2.7947278,2.8052146,2.8170121,2.8255327,2.832087,2.8524051,2.8615811,2.8760004,2.9068053,2.9087715,2.890727,2.9321527,2.95416,2.9606328,2.9366837,2.9438035,3.0150039,2.9651637,3.0052948,3.024713,45007.0,68.9,72.7,76.6,80.5,83.2,13.2,13.6,14.1,15.2,15.5,2.7,2.9,3.1,3.0,3.3,1.5,1.5,1.5,1.4,1.3,45551.0,47906.0,50865.0,53598.0,56796.0,South Carolina
Anderson County Tennessee,4.1644983,4.1712127,4.1644983,4.1493917,4.135963,4.0973048,4.0253634,4.0471129,4.0855932,4.1106892,4.1341119,4.1190543,4.1290927,4.1207275,4.1357851,4.1307659,4.0973048,4.0753031,4.2287107,4.2637277,4.2737322,4.2320457,4.2453852,4.2437177,4.2520552,4.2420502,4.2503877,4.1503391,4.1786861,4.1601748,4.1485729,4.1833792,4.1767492,4.1452579,4.1651473,4.3076873,4.2944279,4.2894554,4.2960854,47001.0,71.4,76.2,80.4,83.8,85.6,13.4,12.8,12.6,12.5,13.3,3.2,3.5,3.5,3.4,3.8,1.2,1.2,1.2,1.5,1.0,47206.0,49376.0,50392.0,52338.0,55414.0,Tennessee
Anderson County Texas,1.6490013999999995,1.627502,1.627502,1.6533011999999998,1.6318018,1.6356542,1.6163608,1.6356542,1.6720974,1.712828,1.7063968,1.7235465,1.7514149,1.7642771,1.7514149,1.7321215,1.7256902,1.7009579,1.6107556,1.6107556,1.5914265,1.5914265,1.5914265,1.5935742,1.6021649,1.5957218,1.5957218,1.5978695,1.6107556,1.6021533,1.6000171,1.5936085,1.5829275,1.578655,1.578655,1.6106981,1.6064258,1.6192429,1.6213791,48001.0,64.2,66.2,67.9,74.3,77.9,7.7,7.6,6.8,7.2,8.2,6.5,6.2,5.9,6.1,6.0,1.1,0.6,0.3,0.3,0.7,42313.0,43355.0,43455.0,45847.0,49736.0,Texas
Andrew County Missouri,1.452857,1.4828129,1.5052797,1.4977908,1.4903018,1.5084759,1.5084759,1.5010082,1.5234113,1.5607498,1.5458144,1.5383466,1.5607498,1.5682175,1.5607498,1.5383466,1.4935404,1.4775765,1.4553014,1.4775765,1.5147015,1.5147015,1.5147015,1.5221266,1.5295515,1.5295515,1.5295515,1.5369766,1.5295515,1.5310651,1.545858,1.5902367,1.5606509,1.5384616,1.5680473,1.612426,1.5606509,1.5680473,1.5902367,29003.0,73.8,75.7,75.9,77.2,79.7,16.4,15.3,16.8,16.4,16.7,0.8,1.0,1.2,1.6,0.9,0.8,0.9,2.0,2.1,1.9,56658.0,55683.0,58772.0,58911.0,63769.0,Missouri
Andrews County Texas,2.1823592,2.2071588,2.1575596,2.1244936,2.1162271,2.0570779,2.0408163,2.0245547,2.0326855,1.9920319,2.0489471,2.0977316,2.1465161,2.1709082,2.179039,2.1465161,2.1627774,2.0975056,1.9355361,1.8869452,1.9193392,1.9436346,1.9355361,1.9760286,1.9922254,1.9760286,1.9841269,2.000324,1.9679301,2.0023744,2.0182035,2.010289,2.0023744,1.9944599,2.0023744,2.0656905,2.026118,2.057776,2.0973487,48003.0,81.5,84.8,86.2,89.1,89.7,6.4,6.6,7.6,10.9,13.9,13.3,14.5,15.2,13.4,16.0,0.8,1.9,2.4,1.0,2.6,70753.0,74233.0,76158.0,75147.0,80518.0,Texas
Androscoggin County Maine,3.7223184,3.6924729,3.672178,3.7712648,3.7509699,3.745456700000001,3.7287731000000006,3.6310551000000006,3.6894476,3.7097063,3.713281400000001,3.7156646,3.751415,3.7251979999999993,3.7108979,3.6477387,3.6203301,3.591078,3.5685003,3.602961300000001,3.6136560000000006,3.5720651,3.6611886,3.6623769,3.6766367,3.6873314,3.6813898,3.689708,3.6932731,3.7542863,3.7554688,3.7921247,3.8287809,3.8311458,3.878444,3.9328368,3.8748965000000006,3.8808088,3.8902682999999993,23001.0,77.1,79.2,81.7,83.9,85.6,14.8,14.8,15.2,15.2,15.4,3.0,3.3,3.5,3.5,3.6,1.9,1.6,1.8,1.9,2.2,49538.0,51412.0,53509.0,55002.0,59287.0,Maine
Angelina County Texas,3.1185415,3.1524723,3.1385915,3.1447608,3.1370492,3.14416,3.1102691,3.1041069,3.1580245,3.1333764,3.097945,3.1056476,3.1318359,3.1102691,3.134917,3.1549435,3.125674,3.0967722,3.2247126,3.2401271,3.3372383,3.3418627,3.3141165,3.3171995,3.3202825,3.2879119,3.3064094,3.2447515,3.2447515,3.2423522,3.2454331,3.2639167,3.3178275,3.2931826,3.3147469,3.3825207,3.3609562000000004,3.3686578,3.354795,48005.0,76.0,79.3,82.3,85.4,87.2,11.3,11.3,11.2,12.5,12.0,8.0,8.5,8.5,8.7,8.3,0.7,0.5,0.6,0.5,0.6,46472.0,47714.0,50453.0,49684.0,52377.0,Texas
Anne Arundel County Maryland,7.237122999999999,7.311367499999999,7.4858994,7.590298699999999,7.558773,7.4792213,7.393427800000001,7.305819,7.4590211,7.2624683,7.2981019,7.346219099999999,7.401371999999999,7.4084077,7.445403099999999,7.4315581,7.4074998,7.2980027,7.0186634,7.0793109,7.107267399999999,7.0923872,7.082918200000001,7.084270999999999,7.110649099999999,7.063077899999999,7.063528999999999,7.1440167,7.165209300000001,7.1297383,7.1310806,7.180295899999999,7.1981926,7.1632943,7.1908102000000005,7.304229300000001,7.274476100000001,7.3268237,7.3462858,24003.0,87.9,89.5,91.0,92.5,93.5,23.4,24.0,24.0,24.7,24.5,8.3,8.3,8.4,8.6,8.9,2.2,2.1,1.9,2.0,1.9,94502.0,97810.0,100798.0,103225.0,108048.0,Maryland
Anoka County Minnesota,5.2213373,5.216742,5.2064028,5.313242,5.3101783,5.2418375,5.1803923,5.1898742,5.2687674,5.2790084,5.3044209,5.2676296,5.2975936,5.2964559,5.2926631,5.2699051,5.2391825,5.1344943,4.9639583,4.9797349,4.9891257,5.0011458,4.9812374,4.9639583,4.9665875,4.9752274,4.959075,4.9786077,4.9831152,5.0040851,5.0512514,5.0664787,5.0297112,5.0077991,5.0155983,5.0935898,5.0694494,5.091733,5.1095595,27003.0,85.7,87.6,89.1,90.8,92.0,20.2,20.9,21.6,21.6,22.3,7.9,8.5,8.8,8.7,9.0,1.7,1.5,1.5,1.6,1.4,76796.0,79923.0,82175.0,84379.0,88680.0,Minnesota
Anson County North Carolina,0.8270124800000002,0.84169316,0.8319060199999999,0.85637385,0.8661609900000001,0.87383407,0.90819836,0.91801667,0.83456063,0.80510557,0.84928817,0.89837998,0.93765342,0.96219933,0.93765342,0.91310751,0.90819836,0.94663942,0.98151565,1.0064272,1.0263565,0.99646258,0.99148023,0.97653329,0.99148023,1.0114095,1.0014448,1.0263565,1.0263565,1.068835,1.068835,1.1966861,1.2069142,1.2069142,1.2171422,1.2785108,1.2938529,1.2631687,1.2580546,37007.0,61.9,69.0,74.6,78.9,81.7,6.5,7.2,8.1,7.9,8.7,3.4,3.0,2.9,2.8,2.8,0.4,0.4,0.8,0.7,1.0,38123.0,39126.0,40213.0,39799.0,39862.0,North Carolina
Antelope County Nebraska,1.459854,1.4395783,1.4801297,1.4801297,1.5004056,1.5005139,1.5621789,1.5416238,1.5416238,1.5621789,1.5827339,1.6238438,1.6032888,1.6649537,1.7060636999999998,1.6032888,1.6032888,1.6082474,2.5360825,2.5360825,2.5154638,2.4948454,2.4742267,2.4742267,2.4948454,2.5154638,2.5154638,2.5567009,2.5360825,2.5534565,2.5534565,2.5534565,2.5326967,2.5534565,2.5742164,2.5949762,2.615736,2.6572556,2.6780155,31003.0,70.3,72.0,76.1,79.2,78.6,13.7,13.9,13.0,12.9,12.6,2.0,1.7,2.0,1.8,1.6,0.9,0.9,0.7,0.6,0.9,46949.0,48716.0,49912.0,52569.0,55802.0,Nebraska
Antrim County Michigan,5.0906181,5.1385927,5.0586352,5.1172709,5.0692964,4.9968204,4.8484526,4.7901654,4.9862227,4.949131,4.7848663,4.8484526,4.8484526,4.8113608,4.76897,4.7848663,4.795464,4.8776631,5.0833158,5.1149545,5.1729593,5.1096816,5.1149545,5.0674963,5.0200381,5.0411305,5.0200381,5.0147648,5.0358572,5.0429411,5.0167575,5.0534143,5.0377045,4.9486804,5.058651,5.1267281,5.1372013,5.1948051,5.1790953,26009.0,72.6,76.3,79.8,81.9,84.0,16.4,17.3,18.1,18.7,19.2,1.9,1.8,1.8,1.9,1.2,1.4,1.5,1.2,0.9,0.8,50988.0,52589.0,56165.0,57256.0,60378.0,Michigan
Apache County Arizona,5.1402597,5.1149001,5.0251646,5.097343,5.0739341,5.0028052,4.9602447,4.9679828,4.9350953,4.9234877,4.9215531,4.908011,4.913815,4.913815,4.8925343,4.8751235,4.8944693,4.9018474,4.9846034,4.9807544,4.9711318,4.9364896,4.9287915,4.9499617,4.9499617,4.9326406,4.9461122,4.9865279,4.9692073,4.9029136,4.8762364,4.8705196,4.8590865,4.8495588,4.8552756,4.8876696,4.8857636,4.8971968,4.8952913,4001.0,38.6,38.0,37.9,40.7,42.9,7.6,7.7,7.7,7.7,7.7,1.9,1.7,1.4,1.4,1.7,1.1,1.1,0.7,1.1,1.3,32360.0,32963.0,32508.0,33967.0,34788.0,Arizona
